id,name,duration,albumName,singerName,songUrl,imageUrl,lyricUrl
30431376,易燃易爆炸,200000,如也,陈粒,http://music.163.com/song/media/outer/url?id=30431376.mp3,http://p2.music.126.net/VuJFMbXzpAProbJPoXLv7g==/7721870161993398.jpg,src/lyric/易燃易爆炸.txt
421423808,虚拟,240000,小梦大半,陈粒,http://music.163.com/song/media/outer/url?id=421423808.mp3,http://p2.music.126.net/HQxTggMCB7AHUXN-ZFEtmA==/1371091013186741.jpg,src/lyric/虚拟.txt
30431367,走马,235000,如也,陈粒,http://music.163.com/song/media/outer/url?id=30431367.mp3,http://p2.music.126.net/VuJFMbXzpAProbJPoXLv7g==/7721870161993398.jpg,src/lyric/走马.txt
30431364,光,141000,如也,陈粒,http://music.163.com/song/media/outer/url?id=30431364.mp3,http://p2.music.126.net/VuJFMbXzpAProbJPoXLv7g==/7721870161993398.jpg,src/lyric/光.txt
30431366,奇妙能力歌,253000,如也,陈粒,http://music.163.com/song/media/outer/url?id=30431366.mp3,http://p2.music.126.net/VuJFMbXzpAProbJPoXLv7g==/7721870161993398.jpg,src/lyric/奇妙能力歌.txt
421563713,桥豆麻袋,179000,小梦大半,陈粒,http://music.163.com/song/media/outer/url?id=421563713.mp3,http://p2.music.126.net/HQxTggMCB7AHUXN-ZFEtmA==/1371091013186741.jpg,src/lyric/桥豆麻袋.txt
29535531,历历万乡,214000,未收录的单曲,陈粒,http://music.163.com/song/media/outer/url?id=29535531.mp3,http://p2.music.126.net/lN2jt4Vkqw3zzIjc2JjyCw==/2532175280981641.jpg,src/lyric/历历万乡.txt
30051774,性空山,166000,未收录的单曲,陈粒,http://music.163.com/song/media/outer/url?id=30051774.mp3,http://p2.music.126.net/lN2jt4Vkqw3zzIjc2JjyCw==/2532175280981641.jpg,src/lyric/性空山.txt
29979822,妙龄童,156000,未收录的单曲,陈粒,http://music.163.com/song/media/outer/url?id=29979822.mp3,http://p2.music.126.net/lN2jt4Vkqw3zzIjc2JjyCw==/2532175280981641.jpg,src/lyric/妙龄童.txt
316686,处处吻,201000,Simply?Me,杨千嬅,http://music.163.com/song/media/outer/url?id=316686.mp3,http://p2.music.126.net/8w4C39C2OY2fRANvkSXo9Q==/109951163270254519.jpg,src/lyric/处处吻.txt
316486,野孩子,223000,千嬅盛放,杨千嬅,http://music.163.com/song/media/outer/url?id=316486.mp3,http://p2.music.126.net/cANzxO2ixBKq_DJhSPOQ9Q==/109951163447787666.jpg,src/lyric/野孩子.txt
29593497,少女的祈祷,211000,Kiss?Me?Soft?avep1,杨千嬅,http://music.163.com/song/media/outer/url?id=29593497.mp3,http://p2.music.126.net/CKX81xJQgPrvLrny_dkW2g==/3229265650873318.jpg,src/lyric/少女的祈祷.txt
316654,可惜我是水瓶座,216000,Simply?Me,杨千嬅,http://music.163.com/song/media/outer/url?id=316654.mp3,http://p2.music.126.net/8w4C39C2OY2fRANvkSXo9Q==/109951163270254519.jpg,src/lyric/可惜我是水瓶座.txt
316756,小城大事,208000,电光幻影,杨千嬅,http://music.163.com/song/media/outer/url?id=316756.mp3,http://p2.music.126.net/O-4LQ8-dYz0oHRIenG1KoQ==/109951164016432343.jpg,src/lyric/小城大事.txt
316938,再见二丁目,238000,Miriam's?Melodies,杨千嬅,http://music.163.com/song/media/outer/url?id=316938.mp3,http://p2.music.126.net/afjQwekhKMBiLOOQz56TLA==/7836219371362214.jpg,src/lyric/再见二丁目.txt
316498,勇,221000,千嬅盛放,杨千嬅,http://music.163.com/song/media/outer/url?id=316498.mp3,http://p2.music.126.net/cANzxO2ixBKq_DJhSPOQ9Q==/109951163447787666.jpg,src/lyric/勇.txt
316637,假如让我说下去,207000,Simply?Me,杨千嬅,http://music.163.com/song/media/outer/url?id=316637.mp3,http://p2.music.126.net/8w4C39C2OY2fRANvkSXo9Q==/109951163270254519.jpg,src/lyric/假如让我说下去.txt
5265772,花好月圆夜 - (电影《花好月圆》插曲),144000,爱唱主题曲,杨千嬅,http://music.163.com/song/media/outer/url?id=5265772.mp3,http://p2.music.126.net/SwtaFve-jgrqnCUFd_Ry0A==/6644348766721571.jpg,src/lyric/花好月圆夜 - (电影《花好月圆》插曲).txt
316510,稀客,193000,千嬅盛放,杨千嬅,http://music.163.com/song/media/outer/url?id=316510.mp3,http://p2.music.126.net/cANzxO2ixBKq_DJhSPOQ9Q==/109951163447787666.jpg,src/lyric/稀客.txt
29713754,匆匆那年 - (Fleet?of?Time),240000,匆匆那年,王菲,http://music.163.com/song/media/outer/url?id=29713754.mp3,http://p2.music.126.net/yXyeAl-7m0tqfx4AX7BDSQ==/2542070884980240.jpg,src/lyric/匆匆那年 - (Fleet?of?Time).txt
1392990601,我和我的祖国 - (电影《我和我的祖国》主题曲),188000,我和我的祖国,王菲,http://music.163.com/song/media/outer/url?id=1392990601.mp3,http://p2.music.126.net/HeGrAKPiZhKkONiFDxZvmw==/109951164384346866.jpg,src/lyric/我和我的祖国 - (电影《我和我的祖国》主题曲).txt
300062,人间,285000,王菲,王菲,http://music.163.com/song/media/outer/url?id=300062.mp3,http://p2.music.126.net/6DS0esuwYLLgf9VyYi4R1A==/109951163165829326.jpg,src/lyric/人间.txt
298880,容易受伤的女人,259000,阿菲正传,王菲,http://music.163.com/song/media/outer/url?id=298880.mp3,http://p2.music.126.net/CMzwlmGKUtCUSmaU0_4cYQ==/19135900370066648.jpg,src/lyric/容易受伤的女人.txt
299757,红豆,260000,Eyes?On?Me,王菲,http://music.163.com/song/media/outer/url?id=299757.mp3,http://p2.music.126.net/62SmuCNsZRdyY_GEZWk_Ag==/109951163416516218.jpg,src/lyric/红豆.txt
64317,因为爱情 - (电影《将爱情进行到底》主题曲),216000,Stranger?Under?My?Skin,王菲,http://music.163.com/song/media/outer/url?id=64317.mp3,http://p2.music.126.net/GGYQjJ-zDEivv9l6QgJUFg==/109951163020567917.jpg,src/lyric/因为爱情 - (电影《将爱情进行到底》主题曲).txt
431357712,你在终点等我 - (电影《从你的全世界路过》主题曲),285000,你在终点等我,王菲,http://music.163.com/song/media/outer/url?id=431357712.mp3,http://p2.music.126.net/ddhcDeGSl9VhXJLfOsNDEA==/3433774824740403.jpg,src/lyric/你在终点等我 - (电影《从你的全世界路过》主题曲).txt
299445,流年,272000,你王菲所以我王菲,王菲,http://music.163.com/song/media/outer/url?id=299445.mp3,http://p2.music.126.net/oMftvOfez0-iTRuUs1CHlA==/19178781323558220.jpg,src/lyric/流年.txt
299981,暧昧,281000,菲主打,王菲,http://music.163.com/song/media/outer/url?id=299981.mp3,http://p2.music.126.net/l9vAoPLeU2BAA2utoMWbGA==/19028148230552607.jpg,src/lyric/暧昧.txt
299116,约定,266000,情菲得意?The?1st?Complete?Collection?,王菲,http://music.163.com/song/media/outer/url?id=299116.mp3,http://p2.music.126.net/gzEPG3dvqn63letU0RTypA==/109951163139329900.jpg,src/lyric/约定.txt
541687281,慢慢喜欢你,221000,我们在中场相遇,莫文蔚,http://music.163.com/song/media/outer/url?id=541687281.mp3,http://p2.music.126.net/21l0Cy8SO6ycY_eZT-6vVw==/109951163386949943.jpg,src/lyric/慢慢喜欢你.txt
27937466,忽然之间,202000,莫后年代?莫文蔚20周年世纪典藏,莫文蔚,http://music.163.com/song/media/outer/url?id=27937466.mp3,http://p2.music.126.net/iNcrt344tK6tME6tCbcbTw==/5818615534203000.jpg,src/lyric/忽然之间.txt
27937429,盛夏的果实 - (《北极光》国语版),250000,莫后年代?莫文蔚20周年世纪典藏,莫文蔚,http://music.163.com/song/media/outer/url?id=27937429.mp3,http://p2.music.126.net/iNcrt344tK6tME6tCbcbTw==/5818615534203000.jpg,src/lyric/盛夏的果实 - (《北极光》国语版).txt
25707139,一生所爱 - (电影《大话西游》插曲),273000,齐天周大圣之西游双记?电影歌乐游唱版,莫文蔚,http://music.163.com/song/media/outer/url?id=25707139.mp3,http://p2.music.126.net/ZwOyxtml-t4cra3hRy7CkQ==/6634453162971822.jpg,src/lyric/一生所爱 - (电影《大话西游》插曲).txt
276936,阴天,242000,就?i?Karen?莫文蔚精选,莫文蔚,http://music.163.com/song/media/outer/url?id=276936.mp3,http://p2.music.126.net/ZssgfaO-g7uvnI-7EEal9A==/109951163447793114.jpg,src/lyric/阴天.txt
277302,爱,200000,[i],莫文蔚,http://music.163.com/song/media/outer/url?id=277302.mp3,http://p2.music.126.net/hcY73QYZt36DeGf91euboQ==/18921495602636668.jpg,src/lyric/爱.txt
277822,电台情歌,248000,做自己?to?be,莫文蔚,http://music.163.com/song/media/outer/url?id=277822.mp3,http://p2.music.126.net/ImOQNmJZTzogPdt0-AsyDA==/19045740416582430.jpg,src/lyric/电台情歌.txt
276995,他不爱我,237000,就?i?Karen?莫文蔚精选,莫文蔚,http://music.163.com/song/media/outer/url?id=276995.mp3,http://p2.music.126.net/ZssgfaO-g7uvnI-7EEal9A==/109951163447793114.jpg,src/lyric/他不爱我.txt
276904,外面的世界,273000,回蔚,莫文蔚,http://music.163.com/song/media/outer/url?id=276904.mp3,http://p2.music.126.net/4nOKJJO8FnES0V5RUABkDQ==/19193074974607829.jpg,src/lyric/外面的世界.txt
277111,如果没有你 - (电视剧《浪漫满屋》片尾曲),289000,如果没有你,莫文蔚,http://music.163.com/song/media/outer/url?id=277111.mp3,http://p2.music.126.net/cvrs6zo7wJ8wGOfxXnDpwQ==/27487790706455.jpg,src/lyric/如果没有你 - (电视剧《浪漫满屋》片尾曲).txt
287035,遇见,210000,经典全纪录(主打精华版),孙燕姿,http://music.163.com/song/media/outer/url?id=287035.mp3,http://p1.music.126.net/ZpcOx5dbNTRK94vSIM20PQ==/768558627827568.jpg,src/lyric/遇见.txt
287063,我怀念的,289000,逆光,孙燕姿,http://music.163.com/song/media/outer/url?id=287063.mp3,http://p1.music.126.net/PehnaQ-BaAXeQg1d5s7leA==/6635552673699715.jpg,src/lyric/我怀念的.txt
287719,开始懂了,272000,我要的幸福,孙燕姿,http://music.163.com/song/media/outer/url?id=287719.mp3,http://p1.music.126.net/K4v_uhPOtikMGAs__QG5eg==/109951163200245079.jpg,src/lyric/开始懂了.txt
28196001,克卜勒 - (Kepler),249000,克卜勒,孙燕姿,http://music.163.com/song/media/outer/url?id=28196001.mp3,http://p1.music.126.net/IpXZzvX4xgseWGfZhXHCyQ==/109951163115291601.jpg,src/lyric/克卜勒 - (Kepler).txt
548556869,半句再见,242000,半句再见,孙燕姿,http://music.163.com/song/media/outer/url?id=548556869.mp3,http://p1.music.126.net/PV630HGTPO4N49CLPTILLA==/109951163213836694.jpg,src/lyric/半句再见.txt
287057,逆光,294000,逆光,孙燕姿,http://music.163.com/song/media/outer/url?id=287057.mp3,http://p1.music.126.net/PehnaQ-BaAXeQg1d5s7leA==/6635552673699715.jpg,src/lyric/逆光.txt
28283346,尚好的青春 - (Best?Days?of?My?Youth),266000,克卜勒,孙燕姿,http://music.163.com/song/media/outer/url?id=28283346.mp3,http://p1.music.126.net/IpXZzvX4xgseWGfZhXHCyQ==/109951163115291601.jpg,src/lyric/尚好的青春 - (Best?Days?of?My?Youth).txt
286966,180度,303000,是时候,孙燕姿,http://music.163.com/song/media/outer/url?id=286966.mp3,http://p1.music.126.net/WrCsW0q0cO5KW47P5wYlgw==/109951163298359678.jpg,src/lyric/180度.txt
287749,天黑黑,237000,yanzi?同名专辑,孙燕姿,http://music.163.com/song/media/outer/url?id=287749.mp3,http://p1.music.126.net/p_5BNWuwtBJ_Fl5gClx5Pg==/101155069756398.jpg,src/lyric/天黑黑.txt
287021,绿光,192000,经典全纪录(主打精华版),孙燕姿,http://music.163.com/song/media/outer/url?id=287021.mp3,http://p1.music.126.net/ZpcOx5dbNTRK94vSIM20PQ==/768558627827568.jpg,src/lyric/绿光.txt
254574,后来,341000,我等你,刘若英,http://music.163.com/song/media/outer/url?id=254574.mp3,http://p1.music.126.net/eBF7bHnJYBUfOFrJ_7SUfw==/109951163351825356.jpg,src/lyric/后来.txt
254460,当爱在靠近,250000,Love?And?The?City,刘若英,http://music.163.com/song/media/outer/url?id=254460.mp3,http://p1.music.126.net/GBvg52NpEcIPXjVHjpUBfA==/109951163069128145.jpg,src/lyric/当爱在靠近.txt
254548,成全 - (电视剧《梦想成真》片头曲),276000,年华,刘若英,http://music.163.com/song/media/outer/url?id=254548.mp3,http://p2.music.126.net/7O6b7GhKZhjPHkw5J3LF8w==/109951163351828303.jpg,src/lyric/成全 - (电视剧《梦想成真》片头曲).txt
254589,很爱很爱你,283000,很爱很爱你,刘若英,http://music.163.com/song/media/outer/url?id=254589.mp3,http://p1.music.126.net/A9MbrDMeJavYt3-d6eiTQA==/109951164624338945.jpg,src/lyric/很爱很爱你.txt
254499,为爱痴狂 - (电影《我的美丽与哀愁》主题曲),304000,收获?新歌+精选,刘若英,http://music.163.com/song/media/outer/url?id=254499.mp3,http://p2.music.126.net/nSCOYgdN2yo1e-NdQWa4CQ==/18511377767232313.jpg,src/lyric/为爱痴狂 - (电影《我的美丽与哀愁》主题曲).txt
5237745,一辈子的孤单,273000,一夜长大,刘若英,http://music.163.com/song/media/outer/url?id=5237745.mp3,http://p2.music.126.net/UqspFYRpPxdxa2-tLPRfAA==/109951163447800775.jpg,src/lyric/一辈子的孤单.txt
191342,最好的未来,253000,潜流,刘若英,http://music.163.com/song/media/outer/url?id=191342.mp3,http://p1.music.126.net/punwx3phmlbDx9EF3PBYmw==/109951163076925662.jpg,src/lyric/最好的未来.txt
32807083,漂洋过海来看你,124000,热门华语266,刘若英,http://music.163.com/song/media/outer/url?id=32807083.mp3,http://p2.music.126.net/RbJ9YEWzu4bcs0nar35A3w==/109951163926970215.jpg,src/lyric/漂洋过海来看你.txt
5250816,大地之歌,306000,一起飞,刘若英,http://music.163.com/song/media/outer/url?id=5250816.mp3,http://p2.music.126.net/OKO89SLcjFCRTq72uITeUg==/109951163292061121.jpg,src/lyric/大地之歌.txt
25949860,旅行的意义?/?崇拜?/?把悲伤留给自己?(Live),472000,脱掉高跟鞋世界巡回演唱会,刘若英,http://music.163.com/song/media/outer/url?id=25949860.mp3,http://p2.music.126.net/nmAqT_km61I6avwoIBESqA==/2535473814050033.jpg,src/lyric/旅行的意义_崇拜_把悲伤留给自己(Live).txt
254485,勇气,239000,勇气,梁静茹,http://music.163.com/song/media/outer/url?id=254485.mp3,http://p2.music.126.net/PavIMxZq16K7-0fSF5n-yg==/109951163240604120.jpg,src/lyric/勇气.txt
254191,可惜不是你,285000,丝路,梁静茹,http://music.163.com/song/media/outer/url?id=254191.mp3,http://p2.music.126.net/JwUTCEySzPijv-qtzeScPQ==/109951163240621579.jpg,src/lyric/可惜不是你.txt
254037,爱久见人心,295000,爱久见人心,梁静茹,http://music.163.com/song/media/outer/url?id=254037.mp3,http://p2.music.126.net/beFJwfRfVPGU8jYM7LQCSw==/109951164485327436.jpg,src/lyric/爱久见人心.txt
254309,分手快乐,275000,恋爱的力量,梁静茹,http://music.163.com/song/media/outer/url?id=254309.mp3,http://p2.music.126.net/u544zkCrn-cHlIyoLHLCBg==/109951163240601196.jpg,src/lyric/分手快乐.txt
254265,宁夏,209000,燕尾蝶,梁静茹,http://music.163.com/song/media/outer/url?id=254265.mp3,http://p2.music.126.net/dr9lwZeuTDjbVTDaz5K0zQ==/18796151278553471.jpg,src/lyric/宁夏.txt
254041,会过去的,257000,爱久见人心,梁静茹,http://music.163.com/song/media/outer/url?id=254041.mp3,http://p2.music.126.net/beFJwfRfVPGU8jYM7LQCSw==/109951164485327436.jpg,src/lyric/会过去的.txt
399353365,暖暖(Live),126000,江苏卫视?2016?跨年演唱会,梁静茹,http://music.163.com/song/media/outer/url?id=399353365.mp3,http://p2.music.126.net/sF67FVEvm-TpP_-TA9I5vA==/3298534890576644.jpg,src/lyric/暖暖(Live).txt
254039,偶阵雨,263000,爱久见人心,梁静茹,http://music.163.com/song/media/outer/url?id=254039.mp3,http://p2.music.126.net/beFJwfRfVPGU8jYM7LQCSw==/109951164485327436.jpg,src/lyric/偶阵雨.txt
254180,丝路,301000,丝路,梁静茹,http://music.163.com/song/media/outer/url?id=254180.mp3,http://p2.music.126.net/JwUTCEySzPijv-qtzeScPQ==/109951163240621579.jpg,src/lyric/丝路.txt
141288,明明很爱你,246000,门没锁,梁静茹,http://music.163.com/song/media/outer/url?id=141288.mp3,http://p2.music.126.net/NFrIm1SaoSRCpsxN7fkoZQ==/109951163083269878.jpg,src/lyric/明明很爱你.txt
28838055,再见悲哀,220000,我最喜爱的Eric?Kwok作品展,林忆莲,http://music.163.com/song/media/outer/url?id=28838055.mp3,http://p1.music.126.net/2H-eACt_dLeK-DmOjZAFRg==/5862595999612392.jpg,src/lyric/再见悲哀.txt
257098,为你我受冷风吹,259000,"Love,?Sandy",林忆莲,http://music.163.com/song/media/outer/url?id=257098.mp3,http://p1.music.126.net/5qWWTetRGYBc-ktiJLZsCw==/109951163076136658.jpg,src/lyric/为你我受冷风吹.txt
255858,词不达意,266000,呼吸,林忆莲,http://music.163.com/song/media/outer/url?id=255858.mp3,http://p1.music.126.net/05Mc3MS9L-hQQhgQnWEttg==/19064432114268939.jpg,src/lyric/词不达意.txt
256468,至少还有你,275000,属于我的林忆莲,林忆莲,http://music.163.com/song/media/outer/url?id=256468.mp3,http://p1.music.126.net/xEyRt-hCsxf0qGahe4x_cQ==/6667438510890773.jpg,src/lyric/至少还有你.txt
257202,不必在乎我是谁,260000,不必在乎我是谁,林忆莲,http://music.163.com/song/media/outer/url?id=257202.mp3,http://p1.music.126.net/p-eEhFNDwfsQZfT24XucHA==/109951164581141003.jpg,src/lyric/不必在乎我是谁.txt
108370,当爱已成往事,280000,爱情论,林忆莲,http://music.163.com/song/media/outer/url?id=108370.mp3,http://p1.music.126.net/a1uV59DV8OJzn4OVXRlLPw==/109951163071276550.jpg,src/lyric/当爱已成往事.txt
255950,问,228000,回忆莲莲,林忆莲,http://music.163.com/song/media/outer/url?id=255950.mp3,http://p1.music.126.net/DwgWuxtWczcdg2FJ9RFQ7A==/78065325589712.jpg,src/lyric/问.txt
409031573,分分钟需要你 - (原唱:?林子祥),252000,Within?You'll?Remain,林忆莲,http://music.163.com/song/media/outer/url?id=409031573.mp3,http://p1.music.126.net/iCukmO-Md2hu-_xaBdReDw==/18431113416605127.jpg,src/lyric/分分钟需要你 - (原唱:?林子祥).txt
255904,听说爱情回来过,315000,回忆莲莲,林忆莲,http://music.163.com/song/media/outer/url?id=255904.mp3,http://p1.music.126.net/DwgWuxtWczcdg2FJ9RFQ7A==/78065325589712.jpg,src/lyric/听说爱情回来过.txt
5255650,伤痕,370000,我们的主打歌,林忆莲,http://music.163.com/song/media/outer/url?id=5255650.mp3,http://p1.music.126.net/QoYAmdyE7FL_vc9rwNeS9w==/64871186055842.jpg,src/lyric/伤痕.txt
212233,千千阙歌,299000,千千阙歌,陈慧娴,http://music.163.com/song/media/outer/url?id=212233.mp3,http://p2.music.126.net/tzmGFZ0-DPOulXS97H5rmA==/18712588395102549.jpg,src/lyric/千千阙歌.txt
212376,傻女,230000,陈慧娴金曲精选26首,陈慧娴,http://music.163.com/song/media/outer/url?id=212376.mp3,http://p2.music.126.net/hPoSYFGVAfYjV3JiSObglQ==/109951163637041877.jpg,src/lyric/傻女.txt
212253,人生何处不相逢,236000,今天的爱人是谁,陈慧娴,http://music.163.com/song/media/outer/url?id=212253.mp3,http://p2.music.126.net/SQvpqlVrUamK46F49dCJ5g==/109951163032107598.jpg,src/lyric/人生何处不相逢.txt
212652,夜机,270000,永远是你的朋友,陈慧娴,http://music.163.com/song/media/outer/url?id=212652.mp3,http://p2.music.126.net/a--jI2TdcjVsOLx3ekDy9Q==/109951163421406223.jpg,src/lyric/夜机.txt
212430,飘雪,235000,归来吧,陈慧娴,http://music.163.com/song/media/outer/url?id=212430.mp3,http://p2.music.126.net/Kp4o5KbQpGuw_4AHhYAzDw==/109951163421398498.jpg,src/lyric/飘雪.txt
211015,月半小夜曲(Live),225000,活出生命?II?演唱会,陈慧娴,http://music.163.com/song/media/outer/url?id=211015.mp3,http://p2.music.126.net/tLaXmJ_somBvqSvkqXuq4A==/109951163066642561.jpg,src/lyric/月半小夜曲(Live).txt
212409,孤单背影,258000,归来吧,陈慧娴,http://music.163.com/song/media/outer/url?id=212409.mp3,http://p2.music.126.net/Kp4o5KbQpGuw_4AHhYAzDw==/109951163421398498.jpg,src/lyric/孤单背影.txt
212412,月亮,280000,归来吧,陈慧娴,http://music.163.com/song/media/outer/url?id=212412.mp3,http://p2.music.126.net/Kp4o5KbQpGuw_4AHhYAzDw==/109951163421398498.jpg,src/lyric/月亮.txt
212436,归来吧,279000,归来吧,陈慧娴,http://music.163.com/song/media/outer/url?id=212436.mp3,http://p2.music.126.net/Kp4o5KbQpGuw_4AHhYAzDw==/109951163421398498.jpg,src/lyric/归来吧.txt
5285096,地球大合唱,411000,地球大合唱,陈慧娴,http://music.163.com/song/media/outer/url?id=5285096.mp3,http://p2.music.126.net/DBBhxlHs48Kpecb8uAcazw==/103354093025676.jpg,src/lyric/地球大合唱.txt
308353,钟无艳,276000,3/8(新歌+精选),谢安琪,http://music.163.com/song/media/outer/url?id=308353.mp3,http://p1.music.126.net/jKdhcbQIjNTVRVVpc6INQA==/109951163610130313.jpg,src/lyric/钟无艳.txt
308299,喜帖街,211000,Binary,谢安琪,http://music.163.com/song/media/outer/url?id=308299.mp3,http://p1.music.126.net/dLkalW4CyC6hAZQS6xXFeA==/109951163649564629.jpg,src/lyric/喜帖街.txt
33471531,罗生门,262000,Addendum,谢安琪,http://music.163.com/song/media/outer/url?id=33471531.mp3,http://p1.music.126.net/jR_A_vL1ngAml2mb16L20w==/3320525116753321.jpg,src/lyric/罗生门.txt
308169,年度之歌,240000,Yelling,谢安琪,http://music.163.com/song/media/outer/url?id=308169.mp3,http://p1.music.126.net/SkSda5laDTH73h_a9ZYEig==/109951164146248533.jpg,src/lyric/年度之歌.txt
1351743678,其实寂寞,261000,其实寂寞,谢安琪,http://music.163.com/song/media/outer/url?id=1351743678.mp3,http://p1.music.126.net/3fGvihLZgF-VnFaJcDqXhg==/109951163924580895.jpg,src/lyric/其实寂寞.txt
27671067,我们都被忘了 - (电视剧?《我爱你爱你爱我》片尾曲),275000,谢—安琪,谢安琪,http://music.163.com/song/media/outer/url?id=27671067.mp3,http://p1.music.126.net/mtSqZPPM4BchwC7oOG582w==/109951164581147538.jpg,src/lyric/我们都被忘了 - (电视剧?《我爱你爱你爱我》片尾曲).txt
1380100575,偷情的礼仪,199000,偷情的礼仪,谢安琪,http://music.163.com/song/media/outer/url?id=1380100575.mp3,http://p1.music.126.net/Rw7yCfQf4ckPalLooeg88w==/109951164238909179.jpg,src/lyric/偷情的礼仪.txt
31152040,绵绵,254000,热门华语262,谢安琪,http://music.163.com/song/media/outer/url?id=31152040.mp3,http://p1.music.126.net/4Pu7M0q88fVVoo1ZFS_nmw==/3408486047237011.jpg,src/lyric/绵绵.txt
308276,逝去日子(Live),217000,903?id?Club?谢安琪拉阔变奏厅?Live,谢安琪,http://music.163.com/song/media/outer/url?id=308276.mp3,http://p1.music.126.net/7KTfvZb_ra1EzotKujHrmg==/106652627911507.jpg,src/lyric/逝去日子(Live).txt
571340767,人妻的伪术,277000,人妻的伪术,谢安琪,http://music.163.com/song/media/outer/url?id=571340767.mp3,http://p1.music.126.net/TkmQ2rkSxzqbu3_t_mU6ow==/109951163351492408.jpg,src/lyric/人妻的伪术.txt
417250673,父亲写的散文诗,228000,父亲写的散文诗,许飞,http://music.163.com/song/media/outer/url?id=417250673.mp3,http://p1.music.126.net/klZM86P-K_DHWpOj0gJ3Mg==/3252355400229043.jpg,src/lyric/父亲写的散文诗.txt
4872537,我要的飞翔,243000,一起来看流星雨?原声音乐辑,许飞,http://music.163.com/song/media/outer/url?id=4872537.mp3,http://p1.music.126.net/E2rj7yVN0szCF5Kxf1aS8A==/19066631137284075.jpg,src/lyric/我要的飞翔.txt
503207464,一些规律,200000,一些规律,许飞,http://music.163.com/song/media/outer/url?id=503207464.mp3,http://p1.music.126.net/O1Z5YwyUl0tbdHHDlmdd1g==/109951163018677033.jpg,src/lyric/一些规律.txt
472462535,左半边翅膀,268000,二十六度,许飞,http://music.163.com/song/media/outer/url?id=472462535.mp3,http://p1.music.126.net/XiLsoLnqytZW4p9vt-HZUQ==/109951162904539572.jpg,src/lyric/左半边翅膀.txt
5242816,快乐出发 - (湖南卫视2009-2010跨年演唱会主题曲),194000,快乐出发,许飞,http://music.163.com/song/media/outer/url?id=5242816.mp3,http://p1.music.126.net/GctVCH1lCAVQUVY8-Onu3w==/871912720826739.jpg,src/lyric/快乐出发 - (湖南卫视2009-2010跨年演唱会主题曲).txt
28987543,在路上,263000,在路上,许飞,http://music.163.com/song/media/outer/url?id=28987543.mp3,http://p1.music.126.net/VeYMrsy5g54G6j-12WpoCw==/8986308533881168.jpg,src/lyric/在路上.txt
407889469,不说再见(许飞版) - (电影《谁的青春不迷茫》女生版毕业季推广曲),274000,不说再见,许飞,http://music.163.com/song/media/outer/url?id=407889469.mp3,http://p1.music.126.net/hhqJBfuCDmTWssQjM_a0hQ==/3299634397554642.jpg,src/lyric/不说再见(许飞版) - (电影《谁的青春不迷茫》女生版毕业季推广曲).txt
472435756,淡淡的歌,222000,恰许同学年少,许飞,http://music.163.com/song/media/outer/url?id=472435756.mp3,http://p1.music.126.net/LjOcp0ajc-fnPlyh4G6k4w==/109951162904481803.jpg,src/lyric/淡淡的歌.txt
350815,那年夏天,259000,2006超级女声长沙唱区×10强,许飞,http://music.163.com/song/media/outer/url?id=350815.mp3,http://p1.music.126.net/_cXEPgKQegfdgMey_gSrxg==/93458488373139.jpg,src/lyric/那年夏天.txt
1422191569,敬你?(demo),206000,敬你?(demo),许飞,http://music.163.com/song/media/outer/url?id=1422191569.mp3,http://p1.music.126.net/LMPQECb-LniGxeSlWwp_GA==/109951164693366130.jpg,src/lyric/敬你?(demo).txt
346576,光辉岁月,300000,光辉岁月十五年,Beyond,http://music.163.com/song/media/outer/url?id=346576.mp3,http://p1.music.126.net/JOJvZc_7SqQjKf8TktQ_bw==/29686813951246.jpg,src/lyric/光辉岁月.txt
346075,真的爱你,277000,25周年精选,Beyond,http://music.163.com/song/media/outer/url?id=346075.mp3,http://p1.music.126.net/ghmbmEQS-IJfZPjdA3KGxg==/82463372084291.jpg,src/lyric/真的爱你.txt
347230,海阔天空,326000,海阔天空,Beyond,http://music.163.com/song/media/outer/url?id=347230.mp3,http://p1.music.126.net/QHw-RuMwfQkmgtiyRpGs0Q==/102254581395219.jpg,src/lyric/海阔天空.txt
347597,不再犹豫,252000,犹豫,Beyond,http://music.163.com/song/media/outer/url?id=347597.mp3,http://p1.music.126.net/jFVtPnc0-cBv4k2_Fuld-A==/54975581392009.jpg,src/lyric/不再犹豫.txt
346069,冷雨夜,261000,25周年精选,Beyond,http://music.163.com/song/media/outer/url?id=346069.mp3,http://p1.music.126.net/ghmbmEQS-IJfZPjdA3KGxg==/82463372084291.jpg,src/lyric/冷雨夜.txt
32701152,灰色轨迹 - (电影《追梦人》粤语插曲),325000,BEYOND金碟至尊精选,Beyond,http://music.163.com/song/media/outer/url?id=32701152.mp3,http://p1.music.126.net/K_p-jhEvCpP7I4Sqd_QfFw==/7954966627607511.jpg,src/lyric/灰色轨迹 - (电影《追梦人》粤语插曲).txt
346085,谁伴我闯荡 - (电影《Beyond日记》插曲),253000,25周年精选,Beyond,http://music.163.com/song/media/outer/url?id=346085.mp3,http://p1.music.126.net/ghmbmEQS-IJfZPjdA3KGxg==/82463372084291.jpg,src/lyric/谁伴我闯荡 - (电影《Beyond日记》插曲).txt
